molecule_chembl_id;canonical_smiles;standard_value;clase;Molecule;num_atoms;heavy_atoms;molecular_weight;log_p
CHEMBL3597189;COc1cc(Cc2c(-c3ccccc3)[nH]c3cccc(Cl)c23)cc(OC)c1OC;17000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938adc0>;51;29;407.12882124400056;6.104900000000004
CHEMBL49326;Oc1nc(/C=C/c2ccccc2)nc2cc(Cl)ccc12;17000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938aea0>;31;20;282.05599065200033;4.159200000000002
CHEMBL4174684;N#C/C(=C\c1ccc(Br)cc1)n1nnc2ncccc21;17200.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938af80>;28;20;324.9963073560002;3.1104800000000017
CHEMBL3407749;COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc(O)c1OC;17800.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b060>;46;28;390.09508215600044;2.611200000000001
CHEMBL200062;CC(C)OC(=O)c1[nH]c2ccccc2c1Sc1ccccc1;18000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b140>;39;22;311.0979997840005;4.884300000000003
CHEMBL383230;c1ccc(COc2ncccc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)nc1;18100.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b220>;47;30;403.12805402400045;3.620400000000002
CHEMBL74590;COc1ccc(/C=C\c2ccc(OC)c(OC)c2)cc1;18197.01;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b300>;38;20;270.1255944360004;3.882800000000003
CHEMBL229675;COc1cc(Sc2c[nH]c3ccc(OC(C)C)cc23)cc(OC)c1OC;19000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b3e0>;49;26;373.1347792160006;5.132100000000004
CHEMBL3407748;COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1OC;19300.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b4c0>;45;27;374.10016753600047;2.9056000000000015
CHEMBL4854066;COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OCC(=O)NO;19600.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b5a0>;49;28;391.1267166320006;1.8361999999999996
CHEMBL384281;CN(C)CC(=O)Nc1ccc(C(=O)/C=C/c2ccccn2)cc1;19800.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b680>;42;23;309.14772684800056;2.4778000000000002
CHEMBL4588790;COc1cc(/C=C2\CCCc3c(ccc(OC)c3[N+](=O)[O-])C2=O)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b760>;53;30;413.14745207600055;4.231800000000003
CHEMBL4465355;COc1cc(C(=O)c2cn(-c3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b840>;56;34;458.14778642400057;5.309300000000005
CHEMBL4434683;COc1ccc2c(c1O)CCC(=C\c1cc(OC)c(OC)c(OC)c1)/C2=N\O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938b920>;51;28;385.15253745600063;3.6347000000000023
CHEMBL2313460;COc1cc(Sc2c(C3CCCCC3)[nH]c3ccccc23)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938ba00>;55;28;397.17116472400073;6.392600000000006
CHEMBL4586434;COc1cc(C(=O)c2cn(-c3ccccc3N)cc2-c2ccccc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938bae0>;56;32;428.1736072480006;4.983300000000003
CHEMBL4472034;COc1cc(C(=O)c2cn(-c3ccccc3[N+](=O)[O-])cc2-c2ccccc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938bbc0>;56;34;458.14778642400057;5.309300000000005
CHEMBL4435202;COc1cc(C(=O)c2cn(-c3ccccc3Cl)cc2-c2ccccc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938bca0>;54;32;447.12373586400054;6.054500000000005
CHEMBL4577759;COc1cc(C(=O)c2cn(-c3ccccc3C)cc2-c2ccccc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938bd80>;57;32;427.1783582800007;5.709520000000006
CHEMBL4586389;COc1ccc2c(c1Br)CCC(=C\c1cc(OC)c(OC)c(OC)c1)/C2=N\O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938be60>;50;28;447.06813490400054;4.6916000000000055
CHEMBL4446689;COc1ccc2c(c1Br)CC[C@H]1[C@H](c3cc(OC)c(OC)c(OC)c3)[C@@H]21;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e938bf40>;49;26;418.07797131600057;4.926900000000005
CHEMBL4458015;COc1cc(C(=O)c2cn(-c3cc(OC)c(OC)c(OC)c3)cc2-c2ccccc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93900b0>;66;37;503.1944022680008;5.426900000000005
CHEMBL4440775;COc1ccc2c(c1)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390190>;48;26;354.14672380400054;3.933500000000003
CHEMBL4577401;COc1ccc2c(c1Br)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390270>;48;27;432.0572358720005;4.696000000000005
CHEMBL4470121;COc1ccc2c(c1N)CCC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390350>;53;28;383.17327290000065;3.9058000000000037
CHEMBL4474265;COc1ccc2c(c1O)CCC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390430>;52;28;384.15728848800063;4.029200000000004
CHEMBL4449212;COc1cc(/C=C2\CCc3c(ccc(OC)c3[N+](=O)[O-])C2=O)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390510>;50;29;399.1318020120005;3.841700000000003
CHEMBL2313461;COc1cc(C(=O)c2c(C3CCCCC3)[nH]c3ccccc23)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93905f0>;56;29;393.19400834400074;5.472400000000006
CHEMBL4435667;COc1ccc2c(c1)CC[C@H]1[C@H](c3cc(OC)c(OC)c(OC)c3)[C@@H]21;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93906d0>;49;25;340.1674592480006;4.164400000000003
CHEMBL3597193;COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cccc(OC)c23)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93907b0>;54;31;417.1576228360006;5.100300000000004
CHEMBL3580689;COc1ccc(-c2nc3sc4ccccc4n3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390890>;57;34;477.13584183600057;5.699600000000005
CHEMBL3604212;COc1ccc2c(c1)CCCN2c1cccc2cccnc12;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390970>;40;22;290.14191319600053;4.327700000000004
CHEMBL3597198;COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3ccc(Cl)cc23)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390a50>;50;30;421.1080858000005;5.745100000000003
CHEMBL4587831;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390b30>;56;35;476.13836461200054;5.448400000000005
CHEMBL4099329;COc1ccc(N(C)c2nc(N)nc3c(Cc4ccccc4)c[nH]c23)cc1;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390c10>;48;27;359.17461029200064;3.9074000000000018
CHEMBL4447382;COc1ccc2c(c1O)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390cf0>;49;27;370.1416384240006;3.6391000000000027
CHEMBL4571671;COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390dd0>;59;35;472.1634364880006;5.6177200000000065
CHEMBL4563256;COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390eb0>;59;35;472.1634364880006;5.6177200000000065
CHEMBL3597186;COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cccc(Br)c23)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9390f90>;50;30;465.05757022000057;5.854200000000004
CHEMBL4440994;COc1cc(C(=O)c2cn(-c3ccccc3)cc2/C=C/c2ccccc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391070>;58;33;439.1783582800007;5.904500000000006
CHEMBL3597192;COc1cc(Sc2c(-c3ccccc3)[nH]c3cccc(OC)c23)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391150>;53;30;421.1347792160006;6.0205000000000055
CHEMBL4474169;COc1ccc(Br)cc1-c1cn(-c2ccccc2)cc1C(=O)c1cc(OC)c(OC)c(OC)c1;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391230>;58;34;521.0837849680006;6.172200000000006
CHEMBL4868716;COc1ccc(Nc2nc(Cl)nc3cnn(C)c23)cc1;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391310>;32;20;289.0730376840003;2.7689000000000004
CHEMBL4563844;COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93913f0>;56;34;458.14778642400057;5.309300000000005
CHEMBL4587523;COc1ccc2c(c1Br)CCC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93914d0>;51;28;446.07288593600055;5.086100000000005
CHEMBL4523070;COc1ccc2c(c1)CCC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93915b0>;51;27;368.1623738680006;4.323600000000003
CHEMBL4519280;COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cccc(Br)c2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391690>;54;32;491.0732202840006;6.163600000000005
CHEMBL4450369;COc1ccc2c(c1C#N)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391770>;49;28;379.14197277200054;3.8051800000000036
CHEMBL3401785;COC(=O)Nc1nc2ccc(C(=O)c3ccc(O)cc3O)cc2[nH]1;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391850>;37;24;327.0855205160004;2.383399999999999
CHEMBL4549184;COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391930>;56;35;476.13836461200054;5.448400000000005
CHEMBL4453386;COc1ccc2c(c1N)CC/C(=C\c1cc(OC)c(OC)c(OC)c1)C2=O;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391a10>;50;27;369.1576228360006;3.5157000000000025
CHEMBL2313469;COc1cc(C(=O)c2c(-c3ccccn3)[nH]c3ccccc23)cc(OC)c1OC;20000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391af0>;49;29;388.1423071200005;4.4867000000000035
CHEMBL3347603;COc1cc(/C=C\c2ccc(OC)c(B(O)O)c2)cc(OC)c1;21000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391bd0>;42;23;314.13255410800053;1.5625999999999995
CHEMBL3304686;COc1ccc(N(C)c2nc(C)nc3c(Cc4ccccc4)c[nH]c23)cc1;21000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391cb0>;49;27;358.17936132400064;4.633620000000003
CHEMBL3407503;COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc(OC)c1OC;21400.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391d90>;49;29;404.1107322200005;2.914200000000001
CHEMBL2299096;COc1ccc(C(O)C(O)c2cc(OC)c(OC)c(OC)c2)cc1O;21877.62;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391e70>;47;25;350.1365530440006;2.1936000000000004
CHEMBL200083;CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1Sc1cc(OC)c(OC)c(OC)c1;22000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9391f50>;56;31;447.13517314000063;4.538800000000004
CHEMBL1096450;COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1B(O)O;22000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392030>;46;25;344.14311879200056;1.5712000000000002
CHEMBL36556;COc1ccc([C@H](O)[C@@H](O)c2cc(OC)c(OC)c(OC)c2)cc1O;22000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392110>;47;25;350.1365530440006;2.1936000000000004
CHEMBL126094;COc1ccc(/C=C2\Oc3c(cc(OC)c(OC)c3OC)C2=O)cc1O;22000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93921f0>;44;26;358.10525291600044;3.042800000000002
CHEMBL150438;COc1ccc(OCc2cc(OC)c(OC)c(OC)c2)cc1O;22387.21;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93922d0>;43;23;320.1259883600006;3.0056000000000016
CHEMBL86960;COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1;22908.68;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93923b0>;43;22;303.14705815200057;3.3331000000000017
CHEMBL35769;COC1=CC(=O)N(C(=O)[C@@H](OC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@H]1Cc1ccccc1;23000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392490>;128;60;836.5047777560019;3.2566000000000095
CHEMBL4163335;Cc1ccc(/C=C(\C#N)n2nnc3ncccc32)cc1;23900.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392570>;31;20;261.10144535200016;2.6564000000000005
CHEMBL74707;COc1ccc(/C=C\c2cc(OC)c(OC(C)=O)c(OC)c2)cc1;23988.33;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392650>;44;24;328.13107374000055;3.8081000000000023
CHEMBL210806;COc1cc(/C=C\Cc2cc(O)c3ccsc3c2)cc(OC)c1OC;24600.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392730>;45;25;356.1082301200005;4.888600000000004
CHEMBL4542687;CC(=O)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1;25000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392810>;43;30;436.0576292560004;4.649700000000002
CHEMBL2322517;COc1ccc(C2CC2c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-];26300.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93928f0>;47;26;359.1368873920006;3.900300000000003
CHEMBL5197653;COc1ccc(-c2csc(Nc3ccc(OC)cc3OC)n2)cc1;26800.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93929d0>;42;24;342.1038134360005;4.579500000000004
CHEMBL87209;COc1cc(/C=C\c2ccc(OC(C)=O)cc2)cc(OC)c1OC;28840.32;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392ab0>;44;24;328.13107374000055;3.8081000000000023
CHEMBL2313484;COc1cc(C(=O)c2c(-c3ccn(S(=O)(=O)c4ccccc4)c3)[nH]c3ccccc23)cc(OC)c1OC;29000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392b90>;61;37;516.1355074880006;5.130200000000005
CHEMBL4174066;N#C/C(=C\c1ccc(Br)cc1)n1nnc2cnccc21;29100.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392c70>;28;20;324.9963073560003;3.1104800000000017
CHEMBL204754;c1cnc(NCc2ccncc2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1;29900.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392d50>;48;30;402.1440384360004;3.653500000000002
CHEMBL381330;c1ccc(CNc2ccccc2-c2c[nH]c(Nc3ccc4c(c3)OCCO4)n2)nc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392e30>;51;30;399.1695249120006;4.598600000000003
CHEMBL204853;c1ccc(CNc2ccccc2-c2csc(Nc3ccc4c(c3)OCCO4)n2)nc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392f10>;50;30;416.1306968800005;5.332000000000003
CHEMBL203159;c1ccc(CNc2ncncc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)nc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9392ff0>;47;30;403.1392874040004;3.0485000000000015
CHEMBL4171238;COc1ccc(/C=C(\C#N)n2nnc3ncccc32)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93930d0>;32;21;277.0963599720003;2.35658
CHEMBL4167882;COc1cc(/C=C(\C#N)n2nnc3ncccc32)cc(OC)c1OC;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93931b0>;40;25;337.11748934000036;2.373780000000001
CHEMBL4175091;Cc1ccc(/C=C(\C#N)n2nc3cccnc3n2)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393290>;31;20;261.10144535200016;2.6564000000000005
CHEMBL4164453;COc1ccc(/C=C(\C#N)n2nc3cccnc3n2)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393370>;32;21;277.0963599720003;2.35658
CHEMBL4171645;Cc1ccc(/C=C(\C#N)n2nnc3cccnc32)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393450>;31;20;261.10144535200016;2.6564000000000005
CHEMBL4161042;COc1ccc(/C=C(\C#N)n2nnc3cccnc32)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393530>;32;21;277.0963599720003;2.35658
CHEMBL16947;O=C(/C=C/c1ccccn1)c1ccccc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393610>;27;16;209.084063972;2.9777000000000013
CHEMBL4159962;N#C/C(=C\c1ccc2ccccc2c1)n1nnc2ncccc21;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93936f0>;34;23;297.10144535200027;3.5011800000000015
CHEMBL4177429;COc1ccc(/C=C(\C#N)n2nnc3cnccc32)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93937d0>;32;21;277.0963599720003;2.35658
CHEMBL4169577;N#C/C(=C\c1ccc2ccccc2c1)n1nnc2cnccc21;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93938b0>;34;23;297.10144535200027;3.5011800000000015
CHEMBL4167247;Cc1ccc(/C=C(\C#N)n2nc3ccncc3n2)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393990>;31;20;261.10144535200016;2.6564000000000005
CHEMBL4159334;COc1ccc(/C=C(\C#N)n2nc3ccncc3n2)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393a70>;32;21;277.0963599720003;2.35658
CHEMBL4170633;Cc1ccc(/C=C(\C#N)n2nnc3ccncc32)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393b50>;31;20;261.10144535200016;2.6564000000000005
CHEMBL4162707;COc1ccc(/C=C(\C#N)n2nnc3ccncc32)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393c30>;32;21;277.0963599720003;2.35658
CHEMBL204972;c1ccc(CNc2ccncc2-c2nnc(Nc3ccc4c(c3)OCCO4)o2)nc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393d10>;48;30;402.1440384360004;3.653500000000002
CHEMBL382867;FC(F)(F)c1ccc(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c(NCc2ccccn2)n1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393df0>;51;34;470.1314230640005;4.672300000000003
CHEMBL383032;CN1CCCC1NCNc1ncccc1-c1nnc(Nc2ccc3c(c2)OCCO3)o1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9393ed0>;56;31;423.20188766000064;2.6571
CHEMBL204233;CN(c1ccc2c(c1)OCCO2)c1nnc(-c2cccnc2NCc2ccccn2)o1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398040>;51;31;416.1596885000006;3.6778000000000013
CHEMBL4166148;Cc1ccc(/C=C(\C#N)n2nnc3cnccc32)cc1;30000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398120>;31;20;261.10144535200016;2.6564000000000005
CHEMBL200078;COC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1cccc(OC)c1;31000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398200>;39;25;379.0281212280004;3.449300000000002
CHEMBL76933;COc1cc(OC)c(-c2oc3ccccc3c(=O)c2O)c(OC)c1;31000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93982e0>;40;24;328.0946882320004;3.1914000000000016
CHEMBL3347552;COc1cc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)ccc1B(O)O;31000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93983c0>;48;27;372.1380334120006;1.2969
CHEMBL4863787;CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(OP(=O)(O)O)cc34)C21;31600.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93984a0>;46;28;399.0984073060004;2.7863000000000016
CHEMBL3580692;COc1cc(Nc2c(-c3ccc(Cl)cc3)nc3cnccn23)cc(OC)c1OC;32000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398580>;48;29;410.1145681480005;4.819100000000004
CHEMBL3580694;COc1cc(-c2nc3cnccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc(OC)c1O;34000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398660>;57;33;452.16958448800057;3.8885000000000036
CHEMBL3580700;COc1ccc(Nc2c(-c3ccc(OC)cc3)nc3ccccn23)cc1;34000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398740>;45;26;345.14772684800056;4.762100000000003
CHEMBL3580693;COc1cc(Nc2c(-c3ccc(F)cc3)nc3cnccn23)cc(OC)c1OC;36000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398820>;48;29;394.1441186880005;4.304800000000003
CHEMBL3580688;COc1ccc(-c2nc3sccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O;36000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398900>;51;30;427.1201917720005;4.546400000000004
CHEMBL208272;Nc1ccccc1C(=O)NC(=O)Nc1ccc(Oc2ncc(Br)cn2)cc1;36000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93989e0>;41;27;427.0280014080004;3.575500000000001
CHEMBL87162;COc1cc(/C=C\c2ccccc2)cc(OC)c1OC;36307.81;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398ac0>;38;20;270.1255944360004;3.8828000000000022
CHEMBL3580687;COc1ccc(-c2nc3cnccn3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O;38000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398ba0>;53;31;422.15901980400054;3.8799000000000032
CHEMBL3580704;COc1ccc(-c2nc3cccc(C)n3c2Nc2cc(OC)c(OC)c(OC)c2)cc1O;38000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398c80>;57;32;435.1794209000006;4.793320000000005
CHEMBL3580697;COc1ccc(Nc2c(-c3ccc(OC)c(O)c3)nc3cnccn23)cc1;38000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398d60>;45;27;362.1378904360006;3.862700000000001
CHEMBL3580691;COc1cc(Nc2c(-c3cccc(O)c3)nc3cnccn23)cc(OC)c1OC;39000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398e40>;49;29;392.1484551200005;3.8713000000000015
CHEMBL376312;COC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1ccc(OC)cc1;40000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9398f20>;37;23;347.03829198800037;4.767700000000003
CHEMBL373536;COC(=O)c1[nH]c2ccccc2c1S(=O)(=O)c1ccccc1;40000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9399000>;35;22;315.0565288960004;2.787300000000001
CHEMBL390534;COC(=O)c1[nH]c2ccc(Cl)cc2c1S(=O)(=O)c1cc(OC)c(OC)c(OC)c1;40000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93990e0>;47;29;439.04925059600043;3.4665000000000026
CHEMBL201898;CCOC(=O)c1[nH]c2ccccc2c1Sc1ccc(OC)cc1;40000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93991c0>;40;23;327.09291440400045;4.504400000000004
CHEMBL35028;CCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21;40000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e93992a0>;117;50;709.4739952440018;11.776999999999989
CHEMBL4871731;COc1ccc(-c2cnc(C(=O)Nc3ccc(O)cc3)o2)cc1F;40000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9399380>;37;24;328.08593511600037;3.4472000000000014
CHEMBL2313475;COc1cc(C(=O)c2c(-c3cccc4ccccc34)[nH]c3ccccc23)cc(OC)c1OC;40000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9399460>;56;33;437.1627082160006;6.244900000000005
CHEMBL73991;COc1cc(-c2oc3c(OC)c(OC)cc(O)c3c(=O)c2OC)ccc1O;40000.0;inactive;<rdkit.Chem.rdchem.Mol object at 0x7f54e9399540>;45;27;374.10016753600047;2.905600000000001
